0, 0, 0.5, 2026-06-02 17:06:28.879594, 2026-06-02 17:06:38.392533, 2026-06-02 17:06:43.394803
0, 15, 0.5, 2026-06-02 17:06:48.965784, 2026-06-02 17:06:59.472587, 2026-06-02 17:07:04.475081
15, 1, 0.5, 2026-06-02 17:07:10.036084, 2026-06-02 17:07:20.554554, 2026-06-02 17:07:25.557459
15, 14, 0.5, 2026-06-02 17:07:31.122660, 2026-06-02 17:07:43.648221, 2026-06-02 17:07:48.649333
25, 2, 0.5, 2026-06-02 17:07:54.207806, 2026-06-02 17:08:06.736328, 2026-06-02 17:08:11.737744
25, 13, 0.5, 2026-06-02 17:08:17.301403, 2026-06-02 17:08:31.331737, 2026-06-02 17:08:36.333066
0, 0, 1, 2026-06-02 17:08:41.919387, 2026-06-02 17:08:53.917158, 2026-06-02 17:08:58.919026
0, 15, 1, 2026-06-02 17:09:04.479120, 2026-06-02 17:09:17.010063, 2026-06-02 17:09:22.010755
15, 1, 1, 2026-06-02 17:09:27.572650, 2026-06-02 17:09:40.598568, 2026-06-02 17:09:45.600272
15, 14, 1, 2026-06-02 17:09:51.162557, 2026-06-02 17:10:06.702602, 2026-06-02 17:10:11.704293
25, 2, 1, 2026-06-02 17:10:17.273437, 2026-06-02 17:10:36.819370, 2026-06-02 17:10:41.821157
25, 13, 1, 2026-06-02 17:10:47.395903, 2026-06-02 17:11:06.432498, 2026-06-02 17:11:11.436507
0, 0, 1, 2026-06-02 17:11:17.022399, 2026-06-02 17:11:40.063080, 2026-06-02 17:11:45.065355
0, 15, 1, 2026-06-02 17:11:50.647736, 2026-06-02 17:12:04.155025, 2026-06-02 17:12:09.159297
15, 1, 1, 2026-06-02 17:12:14.720392, 2026-06-02 17:12:30.757574, 2026-06-02 17:12:35.761191
15, 14, 1, 2026-06-02 17:12:41.349464, 2026-06-02 17:12:58.867122, 2026-06-02 17:13:03.873114
25, 2, 1, 2026-06-02 17:13:09.438241, 2026-06-02 17:13:28.482544, 2026-06-02 17:13:33.484419
25, 13, 1, 2026-06-02 17:13:39.067948, 2026-06-02 17:13:58.599264, 2026-06-02 17:14:03.602880
0, 0, 1, 2026-06-02 17:14:09.185248, 2026-06-02 17:14:21.689670, 2026-06-02 17:14:26.692257
0, 15, 1, 2026-06-02 17:14:32.252164, 2026-06-02 17:14:45.785107, 2026-06-02 17:14:50.786760
15, 1, 1, 2026-06-02 17:14:56.349991, 2026-06-02 17:15:11.885403, 2026-06-02 17:15:16.888478
15, 14, 1, 2026-06-02 17:15:22.452233, 2026-06-02 17:15:39.994396, 2026-06-02 17:15:44.996339
25, 2, 1, 2026-06-02 17:15:50.563816, 2026-06-02 17:16:09.607009, 2026-06-02 17:16:14.609720
25, 13, 1, 2026-06-02 17:16:20.209331, 2026-06-02 17:16:40.228861, 2026-06-02 17:16:45.230674
0, 0, 1.5, 2026-06-02 17:16:50.817484, 2026-06-02 17:17:05.324403, 2026-06-02 17:17:10.326521
0, 15, 1.5, 2026-06-02 17:17:15.937136, 2026-06-02 17:17:37.952498, 2026-06-02 17:17:42.953666
15, 1, 1.5, 2026-06-02 17:17:48.534077, 2026-06-02 17:18:07.060149, 2026-06-02 17:18:12.065634
15, 14, 1.5, 2026-06-02 17:18:17.699744, 2026-06-02 17:18:37.179615, 2026-06-02 17:18:42.182141
25, 2, 1.5, 2026-06-02 17:18:47.756664, 2026-06-02 17:19:10.307748, 2026-06-02 17:19:15.309854
25, 13, 1.5, 2026-06-02 17:19:20.892472, 2026-06-02 17:19:43.939014, 2026-06-02 17:19:48.940005
0, 0, 1.5, 2026-06-02 17:19:54.465407, 2026-06-02 17:20:09.536189, 2026-06-02 17:20:14.541010
0, 15, 1.5, 2026-06-02 17:20:20.062253, 2026-06-02 17:20:35.640452, 2026-06-02 17:20:40.644677
15, 1, 1.5, 2026-06-02 17:20:46.165760, 2026-06-02 17:21:05.254909, 2026-06-02 17:21:10.256355
15, 14, 1.5, 2026-06-02 17:21:15.780088, 2026-06-02 17:21:35.871515, 2026-06-02 17:21:40.873327
25, 2, 1.5, 2026-06-02 17:21:46.402647, 2026-06-02 17:22:09.501167, 2026-06-02 17:22:14.503380
25, 13, 1.5, 2026-06-02 17:22:20.030758, 2026-06-02 17:22:43.632475, 2026-06-02 17:22:48.635040
0, 0, 1.5, 2026-06-02 17:22:54.159538, 2026-06-02 17:23:09.232848, 2026-06-02 17:23:14.235857
0, 15, 1.5, 2026-06-02 17:23:19.757150, 2026-06-02 17:23:35.337186, 2026-06-02 17:23:40.338579
15, 1, 1.5, 2026-06-02 17:23:45.860269, 2026-06-02 17:24:04.950997, 2026-06-02 17:24:09.952819
15, 14, 1.5, 2026-06-02 17:24:15.476386, 2026-06-02 17:24:36.071366, 2026-06-02 17:24:41.071984
25, 2, 1.5, 2026-06-02 17:24:46.597004, 2026-06-02 17:25:10.202578, 2026-06-02 17:25:15.204583
25, 13, 1.5, 2026-06-02 17:25:20.731997, 2026-06-02 17:25:44.838211, 2026-06-02 17:25:49.838735
0, 0, 2, 2026-06-02 17:29:11.741982, 2026-06-02 17:29:21.785994, 2026-06-02 17:29:26.787184
0, 15, 2, 2026-06-02 17:29:32.318205, 2026-06-02 17:29:44.878818, 2026-06-02 17:29:49.881370
15, 1, 2, 2026-06-02 17:29:55.402371, 2026-06-02 17:30:11.979915, 2026-06-02 17:30:16.983692
15, 14, 2, 2026-06-02 17:30:22.504865, 2026-06-02 17:30:40.090318, 2026-06-02 17:30:45.093810
25, 2, 2, 2026-06-02 17:30:50.617074, 2026-06-02 17:31:12.717901, 2026-06-02 17:31:17.722109
25, 13, 2, 2026-06-02 17:31:23.229872, 2026-06-02 17:31:45.846282, 2026-06-02 17:31:50.849125
0, 0, 2, 2026-06-02 17:31:56.353868, 2026-06-02 17:32:08.435908, 2026-06-02 17:32:13.437857
0, 15, 2, 2026-06-02 17:32:18.941481, 2026-06-02 17:32:31.523483, 2026-06-02 17:32:36.526591
15, 1, 2, 2026-06-02 17:32:42.032654, 2026-06-02 17:32:59.130672, 2026-06-02 17:33:04.133280
15, 14, 2, 2026-06-02 17:33:09.637595, 2026-06-02 17:33:27.241485, 2026-06-02 17:33:32.242077
25, 2, 2, 2026-06-02 17:33:37.749145, 2026-06-02 17:33:59.867996, 2026-06-02 17:34:04.871771
25, 13, 2, 2026-06-02 17:34:10.376087, 2026-06-02 17:34:32.996902, 2026-06-02 17:34:37.998666
0, 0, 2, 2026-06-02 17:34:43.503609, 2026-06-02 17:34:54.078560, 2026-06-02 17:34:59.079673
0, 15, 2, 2026-06-02 17:35:04.584540, 2026-06-02 17:35:15.664556, 2026-06-02 17:35:20.666369
15, 1, 2, 2026-06-02 17:35:26.173643, 2026-06-02 17:35:42.767107, 2026-06-02 17:35:47.768879
15, 14, 2, 2026-06-02 17:35:53.272937, 2026-06-02 17:36:09.873206, 2026-06-02 17:36:14.875513
25, 2, 2, 2026-06-02 17:36:20.380694, 2026-06-02 17:36:41.493715, 2026-06-02 17:36:46.496931
25, 13, 2, 2026-06-02 17:36:52.002486, 2026-06-02 17:37:14.626091, 2026-06-02 17:37:19.627705
0, 0, 2, 2026-06-02 17:40:53.482392, 2026-06-02 17:41:12.336193, 2026-06-02 17:41:17.336860
0, 15, 2, 2026-06-02 17:41:22.869445, 2026-06-02 17:41:39.438341, 2026-06-02 17:41:44.440331
15, 1, 2, 2026-06-02 17:41:49.961398, 2026-06-02 17:42:16.083520, 2026-06-02 17:42:21.089096
15, 14, 2, 2026-06-02 17:42:26.612902, 2026-06-02 17:42:51.220441, 2026-06-02 17:42:56.222484
25, 2, 2, 2026-06-02 17:43:01.744693, 2026-06-02 17:43:35.392429, 2026-06-02 17:43:40.396059
0, 0, 2, 2026-06-02 17:50:32.987392, 2026-06-02 17:51:09.086192, 2026-06-02 17:51:14.088795
0, 15, 2, 2026-06-02 17:51:19.629577, 2026-06-02 17:51:55.768207, 2026-06-02 17:52:00.768982
15, 1, 2, 2026-06-02 17:52:06.288966, 2026-06-02 17:52:47.467929, 2026-06-02 17:52:52.471468
15, 14, 2, 2026-06-02 17:52:57.976177, 2026-06-02 17:53:37.664744, 2026-06-02 17:53:42.666178
